filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/12_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/87_malignant.png,89.7508,94.5986,74.9234,94.5986
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/333_benign.png,70.6808,82.8222,62.8727,82.8222
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/270_benign.png,82.0246,90.1247,85.7751,90.1247
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/239_benign.png,82.9111,90.6573,86.0635,90.6573
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/116_malignant.png,19.4634,32.5847,22.3792,32.5847
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/66_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/49_benign.png,94.2428,97.0361,48.6030,97.0361
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/141_benign.png,74.7236,85.5335,17.7235,85.5335
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/49_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/169_malignant.png,32.3260,48.8581,47.8511,48.8581
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/426_benign.png,83.9946,91.3012,43.9882,91.3012
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/133_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/60_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/23_benign.png,90.1001,94.7923,86.7875,94.7923
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/13_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/129_benign.png,87.4822,93.3232,90.5101,93.3232
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/71_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/219_benign.png,15.9100,27.4523,22.4954,27.4523
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/286_benign.png,93.8296,96.8166,74.4535,96.8166
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/53_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/308_benign.png,60.4013,75.3127,72.1124,75.3127
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/116_benign.png,0.0000,0.0000,-2.4132,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/356_benign.png,84.3226,91.4946,65.6481,91.4946
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/264_benign.png,90.3707,94.9418,78.4325,94.9418
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/138_benign.png,67.7590,80.7814,79.8924,80.7814
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/64_malignant.png,26.4504,41.8352,28.9209,41.8352
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/96_malignant.png,71.5187,83.3946,48.3144,83.3946
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/227_benign.png,72.3096,83.9298,78.9513,83.9298
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/244_benign.png,81.8305,90.0075,85.9781,90.0075
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/214_benign.png,89.9957,94.7345,84.1329,94.7345
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/220_benign.png,77.1314,87.0895,80.9278,87.0895
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/129_malignant.png,75.8728,86.2815,29.4253,86.2815
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/290_benign.png,89.0727,94.2206,70.8471,94.2206
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/431_benign.png,81.9415,90.0746,86.8844,90.0746
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/38_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/140_malignant.png,54.8801,70.8678,50.0378,70.8678
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/20_benign.png,85.7789,92.3451,84.0999,92.3451
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/65_benign.png,91.6568,95.6468,87.5758,95.6468
CRIS.pytorch/exp/busi_80_10_10_p6_fn_frozen/CRIS_R50/pred/30_malignant.png,74.2035,85.1918,43.5983,85.1918
