filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/54_benign.png,89.7591,94.6032,81.1745,94.6032
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/80_benign.png,85.7008,92.2999,55.0437,92.2999
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/4_malignant.png,59.4273,74.5510,61.7353,74.5510
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/190_benign.png,78.2341,87.7880,71.4301,87.7880
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/12_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/333_benign.png,69.2824,81.8542,61.9047,81.8542
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/270_benign.png,85.2742,92.0519,87.7023,92.0519
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/141_benign.png,75.8481,86.2655,18.4555,86.2655
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/66_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/116_malignant.png,17.9268,30.4033,20.1977,30.4033
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/49_benign.png,94.3083,97.0708,48.6377,97.0708
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/239_benign.png,82.8617,90.6277,86.0340,90.6277
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/426_benign.png,84.7214,91.7289,44.4158,91.7289
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/49_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/169_malignant.png,32.3180,48.8490,47.8420,48.8490
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/23_benign.png,88.9194,94.1348,86.1300,94.1348
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/129_benign.png,86.1307,92.5486,89.7355,92.5486
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/60_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/133_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/71_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/308_benign.png,48.5165,65.3348,62.1345,65.3348
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/219_benign.png,24.8949,39.8653,34.9084,39.8653
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/53_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/286_benign.png,93.8226,96.8128,74.4498,96.8128
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/13_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/116_benign.png,0.0000,0.0000,-2.4132,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/264_benign.png,89.5533,94.4888,77.9795,94.4888
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/227_benign.png,73.2611,84.5673,79.5888,84.5673
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/64_malignant.png,31.0433,47.3787,34.4644,47.3787
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/96_malignant.png,75.7875,86.2263,51.1461,86.2263
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/138_benign.png,69.7651,82.1901,81.3011,82.1901
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/214_benign.png,82.9519,90.6816,80.0801,90.6816
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/220_benign.png,78.9015,88.2066,82.0450,88.2066
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/356_benign.png,87.3517,93.2489,67.4024,93.2489
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/244_benign.png,82.9346,90.6713,86.6420,90.6713
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/20_benign.png,88.0366,93.6378,85.3925,93.6378
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/129_malignant.png,79.5922,88.6366,31.7805,88.6366
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/431_benign.png,84.5899,91.6517,88.4615,91.6517
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/290_benign.png,90.3109,94.9088,71.5353,94.9088
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/140_malignant.png,68.9406,81.6152,60.7851,81.6152
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/38_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/30_malignant.png,75.6956,86.1668,44.5733,86.1668
CRIS.pytorch/exp/busi_80_10_10_p5_fn_frozen/CRIS_R50/pred/65_benign.png,89.9163,94.6905,86.6195,94.6905
