filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/154_benign.png,68.1452,81.0552,79.4708,81.0552
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/75_malignant.png,0.5851,1.1634,-34.3886,1.1634
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/55_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/72_benign.png,87.5770,93.3771,78.5857,93.3771
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/198_malignant.png,0.0842,0.1682,-14.6780,0.1682
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/59_benign.png,87.2055,93.1656,83.1899,93.1656
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/186_benign.png,88.7575,94.0439,79.5060,94.0439
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/293_benign.png,10.8068,19.5057,11.6868,19.5057
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/134_benign.png,87.3563,93.2515,91.3422,93.2515
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/24_benign.png,85.7532,92.3303,88.2076,92.3303
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/392_benign.png,72.6691,84.1715,43.6524,84.1715
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/209_malignant.png,23.2486,37.7263,33.6124,37.7263
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/374_benign.png,47.0725,64.0127,62.9072,64.0127
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/435_benign.png,88.6620,93.9903,91.0596,93.9903
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/103_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/53_malignant.png,61.3467,76.0433,64.8548,76.0433
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/102_malignant.png,72.1630,83.8310,61.3866,83.8310
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/73_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/337_benign.png,74.6531,85.4873,80.3743,85.4873
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/41_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/165_malignant.png,78.6717,88.0628,28.7001,88.0628
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/71_malignant.png,76.2423,86.5199,48.1602,86.5199
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/187_malignant.png,39.7116,56.8480,35.1349,56.8480
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/387_benign.png,81.2163,89.6347,76.1892,89.6347
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/428_benign.png,79.2425,88.4193,77.1128,88.4193
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/128_malignant.png,79.9146,88.8362,35.7307,88.8362
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/240_benign.png,76.4779,86.6714,67.3105,86.6714
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/13_malignant.png,27.5558,43.2059,27.7111,43.2059
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/48_malignant.png,84.9468,91.8608,82.9917,91.8608
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/199_malignant.png,59.5105,74.6164,62.1473,74.6164
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/299_benign.png,0.0000,0.0000,-10.9673,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/80_benign.png,88.5565,93.9310,56.6748,93.9310
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/210_benign.png,0.2145,0.4281,-14.4889,0.4281
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/87_malignant.png,90.3044,94.9052,75.2300,94.9052
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/55_benign.png,64.7072,78.5724,74.8248,78.5724
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/411_benign.png,92.6809,96.2014,75.6807,96.2014
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/4_malignant.png,47.0534,63.9949,51.1793,63.9949
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/190_benign.png,79.6409,88.6668,72.3089,88.6668
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/54_benign.png,90.0076,94.7411,81.3123,94.7411
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/12_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/333_benign.png,72.3187,83.9360,63.9864,83.9360
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/270_benign.png,86.8924,92.9866,88.6369,92.9866
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/66_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/49_benign.png,93.7698,96.7847,48.3516,96.7847
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/49_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/426_benign.png,81.4898,89.8010,42.4880,89.8010
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/116_malignant.png,19.1889,32.1991,21.9936,32.1991
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/239_benign.png,84.5940,91.6541,87.0603,91.6541
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/141_benign.png,81.6353,89.8893,22.0793,89.8893
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/23_benign.png,89.9389,94.7030,86.6982,94.7030
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/169_malignant.png,36.8060,53.8075,52.8006,53.8075
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/133_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p4_fn_frozen/CRIS_R50/pred/60_normal.png,100.0000,100.0000,100.0000,0.0000
