filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/165_malignant.png,80.0308,88.9079,29.5451,88.9079
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/71_malignant.png,75.4579,86.0125,47.6528,86.0125
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/240_benign.png,75.2364,85.8684,66.5076,85.8684
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/428_benign.png,76.1190,86.4404,75.1339,86.4404
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/128_malignant.png,78.3565,87.8650,34.7595,87.8650
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/48_malignant.png,82.7771,90.5771,81.7080,90.5771
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/13_malignant.png,70.6057,82.7707,67.2758,82.7707
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/387_benign.png,80.7127,89.3271,75.8816,89.3271
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/87_malignant.png,78.1342,87.7251,68.0499,87.7251
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/299_benign.png,21.8359,35.8448,24.8776,35.8448
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/199_malignant.png,56.6876,72.3574,59.8883,72.3574
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/12_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/411_benign.png,91.6210,95.6273,75.1066,95.6273
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/210_benign.png,0.0000,0.0000,-14.9170,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/80_benign.png,88.2360,93.7504,56.4942,93.7504
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/54_benign.png,87.2104,93.1684,79.7396,93.1684
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/187_malignant.png,18.7078,31.5190,9.8059,31.5190
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/4_malignant.png,68.5118,81.3139,68.4982,81.3139
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/55_benign.png,77.7899,87.5077,83.7601,87.5077
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/190_benign.png,83.7991,91.1856,74.8277,91.1856
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/333_benign.png,87.4816,93.3229,73.3733,93.3229
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/270_benign.png,82.5463,90.4388,86.0891,90.4388
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/66_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/49_benign.png,94.2485,97.0391,48.6060,97.0391
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/141_benign.png,63.3833,77.5885,9.7785,77.5885
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/169_malignant.png,39.2631,56.3869,55.3799,56.3869
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/239_benign.png,82.6823,90.5203,85.9266,90.5203
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/426_benign.png,80.4147,89.1443,41.8313,89.1443
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/116_malignant.png,22.2125,36.3507,26.1452,36.3507
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/49_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/23_benign.png,90.9744,95.2739,87.2692,95.2739
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/133_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/129_benign.png,83.7029,91.1286,88.3155,91.1286
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/71_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/219_benign.png,0.9758,1.9327,-3.0242,1.9327
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/308_benign.png,65.7968,79.3704,76.1701,79.3704
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/286_benign.png,91.8409,95.7470,73.3839,95.7470
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/60_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/53_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/13_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/116_benign.png,0.0000,0.0000,-2.4132,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/64_malignant.png,35.0652,51.9234,39.0091,51.9234
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/264_benign.png,92.0311,95.8502,79.3409,95.8502
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/96_malignant.png,68.4469,81.2682,46.1880,81.2682
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/227_benign.png,72.2513,83.8906,78.9121,83.8906
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/138_benign.png,63.6621,77.7970,76.9080,77.7970
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/214_benign.png,86.4992,92.7609,82.1593,92.7609
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/356_benign.png,88.3495,93.8144,67.9679,93.8144
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/220_benign.png,80.0864,88.9422,82.7806,88.9422
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/244_benign.png,83.0753,90.7553,86.7260,90.7553
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/140_malignant.png,50.2570,66.8948,46.0647,66.8948
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/20_benign.png,58.3017,73.6590,65.4137,73.6590
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/129_malignant.png,78.7823,88.1321,31.2760,88.1321
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/38_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/30_malignant.png,61.2100,75.9382,34.3447,75.9382
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/290_benign.png,89.4142,94.4113,71.0378,94.4113
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/65_benign.png,88.7302,94.0286,85.9576,94.0286
CRIS.pytorch/exp/busi_80_10_10_p3_fn_frozen/CRIS_R50/pred/431_benign.png,83.7760,91.1719,87.9817,91.1719
