filename,iou,dice,ones_dice_diff,zeros_dice_diff
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/141_benign.png,71.8574,83.6244,15.8145,83.6244
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/116_malignant.png,12.7435,22.6062,12.4007,22.6062
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/169_malignant.png,45.6331,62.6686,61.6616,62.6686
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/49_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/23_benign.png,89.6295,94.5312,86.5264,94.5312
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/71_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/60_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/308_benign.png,68.2633,81.1387,77.9384,81.1387
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/133_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/426_benign.png,71.5492,83.4154,36.1024,83.4154
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/129_benign.png,80.3684,89.1158,86.3028,89.1158
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/53_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/286_benign.png,87.0528,93.0783,70.7153,93.0783
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/219_benign.png,0.0000,0.0000,-4.9569,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/13_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/116_benign.png,0.0000,0.0000,-2.4132,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/264_benign.png,92.4440,96.0736,79.5643,96.0736
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/64_malignant.png,50.5858,67.1854,54.2711,67.1854
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/227_benign.png,71.4539,83.3505,78.3720,83.3505
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/138_benign.png,58.2458,73.6143,72.7254,73.6143
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/244_benign.png,83.5039,91.0105,86.9811,91.0105
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/96_malignant.png,62.0037,76.5461,41.4659,76.5461
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/356_benign.png,86.4874,92.7541,66.9077,92.7541
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/214_benign.png,88.3067,93.7903,83.1887,93.7903
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/220_benign.png,71.4011,83.3147,77.1530,83.3147
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/20_benign.png,62.4286,76.8690,68.6237,76.8690
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/140_malignant.png,0.0000,0.0000,-20.8301,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/38_normal.png,100.0000,100.0000,100.0000,0.0000
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/129_malignant.png,72.5296,84.0778,27.2217,84.0778
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/290_benign.png,88.9181,94.1340,70.7605,94.1340
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/30_malignant.png,70.4812,82.6850,41.0916,82.6850
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/65_benign.png,88.2976,93.7852,85.7142,93.7852
CRIS.pytorch/exp/busi_80_10_10_p1_fn_frozen/CRIS_R50/pred/431_benign.png,83.3658,90.9284,87.7382,90.9284
